user_id,month,total_month_calls,total_month_duration,total_month_messages,total_month_sessions,total_month_traffic,age,city,plan,full_name,churn_month,month_revenue_calls,month_revenue_messages,month_revenue_internet,month_revenue_total
1022,7,70.0,475.0,,42.0,10000.0,73,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,bo_snow,9.0,0.0,0.0,0.0,20.0
1022,8,80.0,631.0,,75.0,22000.0,73,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,bo_snow,9.0,3.93,0.0,66.4,90.33
1022,9,66.0,510.0,,51.0,15000.0,73,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,bo_snow,9.0,0.3,0.0,0.0,20.3
1022,10,83.0,574.0,,62.0,19000.0,73,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,bo_snow,9.0,2.22,0.0,36.4,58.62
1022,11,72.0,498.0,,70.0,23000.0,73,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,bo_snow,9.0,0.0,0.0,76.4,96.4
1022,12,82.0,585.0,,72.0,19000.0,73,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,bo_snow,9.0,2.55,0.0,36.4,58.95
1023,7,7.0,43.0,5.0,21.0,10000.0,70,"omaha_council_bluffs,_ne_ia_msa",surf,jack_delaney,,0.0,0.0,0.0,20.0
1023,8,11.0,72.0,6.0,26.0,10000.0,70,"omaha_council_bluffs,_ne_ia_msa",surf,jack_delaney,,0.0,0.0,0.0,20.0
1024,12,80.0,564.0,,33.0,11000.0,74,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,yuki_tyson,,1.92,0.0,0.0,21.92
1026,7,23.0,163.0,9.0,13.0,5000.0,49,"houston_the_woodlands_sugar_land,_tx_msa",ultimate,meggan_hamilton,,0.0,0.0,0.0,70.0
1026,8,34.0,194.0,13.0,27.0,9000.0,49,"houston_the_woodlands_sugar_land,_tx_msa",ultimate,meggan_hamilton,,0.0,0.0,0.0,70.0
1027,7,46.0,347.0,18.0,38.0,12000.0,38,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,georgeanna_cardenas,,0.0,0.0,0.0,20.0
1027,8,49.0,361.0,13.0,54.0,21000.0,38,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,georgeanna_cardenas,,0.0,0.0,56.4,76.4
1027,9,53.0,325.0,12.0,48.0,18000.0,38,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,georgeanna_cardenas,,0.0,0.0,26.4,46.4
1027,10,58.0,417.0,12.0,44.0,13000.0,38,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,georgeanna_cardenas,,0.0,0.0,0.0,20.0
1027,11,52.0,400.0,10.0,49.0,16000.0,38,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,georgeanna_cardenas,,0.0,0.0,6.4,26.4
1027,12,48.0,293.0,13.0,47.0,15000.0,38,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,georgeanna_cardenas,,0.0,0.0,0.0,20.0
1028,2,,,12.0,23.0,13000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,0.0,70.0
1028,3,6.0,39.0,66.0,64.0,37000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,43.96,113.96
1028,4,7.0,53.0,77.0,73.0,38000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,50.96,120.96
1028,5,8.0,67.0,84.0,70.0,33000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,15.96,85.96
1028,6,11.0,49.0,66.0,67.0,38000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,50.96,120.96
1028,7,6.0,53.0,85.0,73.0,39000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,57.96,127.96
1028,8,9.0,76.0,74.0,72.0,41000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,71.96,141.96
1028,9,6.0,37.0,68.0,62.0,27000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,0.0,70.0
1028,10,6.0,39.0,73.0,87.0,47000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,113.96,183.96
1028,11,8.0,69.0,77.0,84.0,43000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,85.96,155.96
1028,12,6.0,43.0,74.0,77.0,38000.0,57,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",ultimate,jefferey_rasmussen,,0.0,0.0,50.96,120.96
1029,8,7.0,43.0,2.0,1.0,1000.0,59,"tampa_st_petersburg_clearwater,_fl_msa",surf,franklyn_henson,,0.0,0.0,0.0,20.0
1029,9,116.0,763.0,9.0,44.0,14000.0,59,"tampa_st_petersburg_clearwater,_fl_msa",surf,franklyn_henson,,7.89,0.0,0.0,27.89
1029,10,96.0,692.0,12.0,50.0,18000.0,59,"tampa_st_petersburg_clearwater,_fl_msa",surf,franklyn_henson,,5.76,0.0,26.4,52.16
1029,11,84.0,638.0,16.0,43.0,15000.0,59,"tampa_st_petersburg_clearwater,_fl_msa",surf,franklyn_henson,,4.14,0.0,0.0,24.14
1029,12,87.0,632.0,11.0,59.0,22000.0,59,"tampa_st_petersburg_clearwater,_fl_msa",surf,franklyn_henson,,3.96,0.0,66.4,90.36
1030,10,75.0,469.0,9.0,44.0,12000.0,30,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,chase_kane,,0.0,0.0,0.0,70.0
1030,11,72.0,472.0,11.0,48.0,17000.0,30,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,chase_kane,,0.0,0.0,0.0,70.0
1030,12,69.0,417.0,10.0,52.0,16000.0,30,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,chase_kane,,0.0,0.0,0.0,70.0
1031,7,36.0,304.0,1.0,34.0,11000.0,52,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,lane_martin,,0.0,0.0,0.0,70.0
1031,8,62.0,483.0,2.0,63.0,22000.0,52,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,lane_martin,,0.0,0.0,0.0,70.0
1031,9,76.0,515.0,3.0,46.0,14000.0,52,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,lane_martin,,0.0,0.0,0.0,70.0
1031,10,74.0,563.0,2.0,57.0,19000.0,52,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,lane_martin,,0.0,0.0,0.0,70.0
1031,11,85.0,611.0,1.0,51.0,17000.0,52,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,lane_martin,,0.0,0.0,0.0,70.0
1031,12,75.0,471.0,5.0,43.0,13000.0,52,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,lane_martin,,0.0,0.0,0.0,70.0
1032,11,42.0,311.0,22.0,43.0,15000.0,59,"birmingham_hoover,_al_msa",ultimate,delila_dalton,,0.0,0.0,0.0,70.0
1032,12,92.0,761.0,20.0,57.0,15000.0,59,"birmingham_hoover,_al_msa",ultimate,delila_dalton,,0.0,0.0,0.0,70.0
1033,9,28.0,167.0,5.0,21.0,6000.0,28,"oklahoma_city,_ok_msa",ultimate,latoyia_moran,,0.0,0.0,0.0,70.0
1033,10,110.0,858.0,34.0,78.0,29000.0,28,"oklahoma_city,_ok_msa",ultimate,latoyia_moran,,0.0,0.0,0.0,70.0
1033,11,112.0,926.0,37.0,80.0,28000.0,28,"oklahoma_city,_ok_msa",ultimate,latoyia_moran,,0.0,0.0,0.0,70.0
1033,12,98.0,596.0,32.0,61.0,22000.0,28,"oklahoma_city,_ok_msa",ultimate,latoyia_moran,,0.0,0.0,0.0,70.0
1034,8,2.0,7.0,4.0,2.0,1000.0,22,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,jc_gentry,,0.0,0.0,0.0,20.0
1035,12,74.0,627.0,66.0,46.0,16000.0,67,"charlotte_concord_gastonia,_nc_sc_msa",surf,jeff_cummings,,3.81,0.48,6.4,30.69
1036,6,19.0,161.0,19.0,6.0,2000.0,70,"denver_aurora_lakewood,_co_msa",ultimate,myron_hodge,,0.0,0.0,0.0,70.0
1036,7,68.0,537.0,63.0,41.0,13000.0,70,"denver_aurora_lakewood,_co_msa",ultimate,myron_hodge,,0.0,0.0,0.0,70.0
1036,8,79.0,512.0,77.0,56.0,20000.0,70,"denver_aurora_lakewood,_co_msa",ultimate,myron_hodge,,0.0,0.0,0.0,70.0
1036,9,54.0,299.0,83.0,46.0,15000.0,70,"denver_aurora_lakewood,_co_msa",ultimate,myron_hodge,,0.0,0.0,0.0,70.0
1036,10,71.0,421.0,75.0,36.0,12000.0,70,"denver_aurora_lakewood,_co_msa",ultimate,myron_hodge,,0.0,0.0,0.0,70.0
1036,11,73.0,517.0,76.0,29.0,11000.0,70,"denver_aurora_lakewood,_co_msa",ultimate,myron_hodge,,0.0,0.0,0.0,70.0
1036,12,50.0,368.0,45.0,27.0,9000.0,70,"denver_aurora_lakewood,_co_msa",ultimate,myron_hodge,,0.0,0.0,0.0,70.0
1037,12,67.0,463.0,44.0,44.0,15000.0,20,"seattle_tacoma_bellevue,_wa_msa",ultimate,reena_velazquez,,0.0,0.0,0.0,70.0
1038,10,24.0,181.0,36.0,41.0,23000.0,32,"nashville_davidson_murfreesboro_franklin,_tn_msa",ultimate,olympia_velazquez,,0.0,0.0,0.0,70.0
1038,11,69.0,414.0,106.0,85.0,38000.0,32,"nashville_davidson_murfreesboro_franklin,_tn_msa",ultimate,olympia_velazquez,,0.0,0.0,50.96,120.96
1038,12,78.0,475.0,113.0,87.0,46000.0,32,"nashville_davidson_murfreesboro_franklin,_tn_msa",ultimate,olympia_velazquez,,0.0,0.0,106.96,176.96
1039,6,40.0,323.0,4.0,31.0,7000.0,56,"columbus,_oh_msa",ultimate,flo_hicks,,0.0,0.0,0.0,70.0
1039,7,71.0,460.0,30.0,63.0,21000.0,56,"columbus,_oh_msa",ultimate,flo_hicks,,0.0,0.0,0.0,70.0
1039,8,80.0,417.0,23.0,63.0,23000.0,56,"columbus,_oh_msa",ultimate,flo_hicks,,0.0,0.0,0.0,70.0
1039,9,64.0,500.0,25.0,56.0,19000.0,56,"columbus,_oh_msa",ultimate,flo_hicks,,0.0,0.0,0.0,70.0
1039,10,59.0,457.0,23.0,51.0,14000.0,56,"columbus,_oh_msa",ultimate,flo_hicks,,0.0,0.0,0.0,70.0
1039,11,71.0,491.0,17.0,73.0,27000.0,56,"columbus,_oh_msa",ultimate,flo_hicks,,0.0,0.0,0.0,70.0
1039,12,77.0,566.0,25.0,60.0,21000.0,56,"columbus,_oh_msa",ultimate,flo_hicks,,0.0,0.0,0.0,70.0
1040,12,43.0,294.0,,38.0,17000.0,72,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,paris_santos,12.0,0.0,0.0,16.4,36.4
1041,3,4.0,23.0,,5.0,2000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,4,60.0,453.0,,73.0,21000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,5,54.0,407.0,,64.0,19000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,6,52.0,311.0,,62.0,21000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,7,65.0,533.0,,68.0,24000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,8,58.0,493.0,,78.0,25000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,9,46.0,298.0,,63.0,23000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,10,65.0,449.0,,67.0,20000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,11,49.0,297.0,,86.0,25000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1041,12,57.0,418.0,,66.0,17000.0,58,"las_vegas_henderson_paradise,_nv_msa",ultimate,drucilla_lynn,,0.0,0.0,0.0,70.0
1042,1,18.0,114.0,,8.0,2000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,2,37.0,254.0,,14.0,7000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,3,39.0,214.0,,14.0,8000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,4,44.0,279.0,,18.0,8000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,5,51.0,489.0,,21.0,10000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,6,52.0,372.0,,14.0,10000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,7,48.0,374.0,,17.0,7000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,8,44.0,358.0,,15.0,7000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,9,41.0,252.0,,26.0,14000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,10,41.0,281.0,,14.0,7000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,11,42.0,300.0,,18.0,10000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1042,12,46.0,360.0,,12.0,7000.0,40,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clementina_mclaughlin,,0.0,0.0,0.0,20.0
1043,6,12.0,79.0,30.0,18.0,10000.0,42,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,carlos_hinton,,0.0,0.0,0.0,70.0
1043,7,38.0,321.0,85.0,62.0,28000.0,42,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,carlos_hinton,,0.0,0.0,0.0,70.0
1043,8,23.0,116.0,102.0,62.0,31000.0,42,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,carlos_hinton,,0.0,0.0,1.96,71.96
1043,9,28.0,200.0,101.0,67.0,33000.0,42,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,carlos_hinton,,0.0,0.0,15.96,85.96
1043,10,24.0,188.0,87.0,57.0,32000.0,42,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,carlos_hinton,,0.0,0.0,8.96,78.96
1043,11,25.0,185.0,107.0,60.0,34000.0,42,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,carlos_hinton,,0.0,0.0,22.96,92.96
